Systolic BP,Diastolic BP
180.24690448252028,96.16862597524045
192.58645182418428,100.96995840578424
223.9236670694701,116.55396782162217
215.15914816859356,117.64598045102059
230.87192678062178,118.81878593901472
246.91696097969847,132.13853528709802
166.9074545462338,86.8588022849231
207.85522764260443,109.22527275194784
194.00686625568727,105.89242391860931
246.2248717487216,131.24331138871685
224.6273692424765,121.74971439923733
217.19865230502324,116.2243946003156
232.1812008536545,124.66370614988712
213.3306463949848,107.41228378413632
193.50157139522256,101.61577646636115
234.75465188573554,126.7764445023811
229.959388140388,120.42921468861874
196.44493383359406,104.28231798448921
248.4063984893337,130.763185029751
212.90267442533022,113.14139924910158
167.2224684373412,87.50932947438626
225.58862239014064,120.96871203468808
198.74582201900813,99.92903048881331
230.54117843341567,124.21595115355102
223.78823307811047,119.84204722637581
182.4367679007891,98.56289017073512
239.10400106337735,132.09428808331646
199.50166420985394,106.86817226263187
202.05391495393258,108.90629557581255
179.16282144377516,92.21462494424583
230.18501457056644,121.85799091866735
195.74072529502436,101.47837739300616
202.70040898734385,108.28419323729076
226.83786386839643,116.06306578660897
184.3018894520239,93.05623666631249
174.33758859438205,89.27916078818853
232.2473325605717,126.63306751920544
203.06528642529372,107.36380225900265
212.77683514407477,110.9307449040004
191.56193397494985,103.28081831436862
194.06663235537272,105.15099224722515
188.41246723742194,98.0571645926004
246.91517356645653,134.87127296332187
185.2105806285785,97.46934055639997
187.41783618603347,99.68934302140819
191.048950384912,99.48474064983128
204.09668482644867,111.30229496797605
226.02968918331828,125.70259762243317
224.34552641504894,121.8979862508354
204.2851886631854,103.4289230349496
255.79680207351007,141.01172938061038
195.43421230645322,106.82861163386735
161.79469200158758,78.89635079267816
170.63204190547248,86.02197788503494
191.82099443911704,104.76183991757357
207.83553180047176,105.2031347235614
227.04635074820942,118.2311022580584
183.15544686786524,99.27201761780941
212.94496368396256,111.77205506618739
182.02069061420386,96.8983206526291
193.22578676988357,102.67409602370833
249.93571302724197,138.04359946340227
179.29160230006465,95.04516352352914
181.30457990452982,96.57230662851558
178.70776104064822,87.58220683889124
184.32038546324526,101.35713137401284
224.75157310353083,119.74478845263513
179.60130239774503,93.22846744080775
233.24952611570177,126.15068098426042
197.41467822525095,103.93743046374395
236.0859562028047,122.88910269659544
194.3631242763899,103.87284387790393
188.82972914796443,98.34825400229366
223.7229372928319,121.25635040325089
237.8445661530638,128.11275215476297
173.62127619565396,93.18674228242509
192.74543067105222,101.74230922080633
174.5282760238719,92.71598027125242
151.99779735321377,78.6371140707037
217.93154777216816,107.58882780916211
180.6154800649113,97.4628070935675
239.0349440723852,130.9885857632983
233.4790019493873,127.38127290493478
176.35150230644095,90.3965153824425
189.32416827722636,99.95686855584663
210.2992693064018,116.11491873458596
233.69823649927395,127.71613294500727
178.81995122142763,94.53705217159839
226.31324516702983,121.71525216552686
167.67536270851292,85.15180759518981
250.81433820492916,135.76289619290765
225.07866696567189,115.35586084642499
174.883721296685,92.98884748587491
191.28267600489505,102.18347054007316
190.59189773756916,103.2978845293291
169.01033677700488,89.26421231040683
172.1171243539588,88.56432784841897
218.51283152862752,114.33416747859664
212.95631093798056,114.88747717197097
173.14685088765077,88.12042630380009
164.8035788391838,82.68514980449976
215.89346115336775,116.22917474193304
222.93310778987131,114.5301313675391
201.242105307127,107.64925829505138
145.49779232750046,71.56850038364385
209.5278133217264,112.77994188660006
184.0084636403805,100.70230139300745
210.7005692007449,107.39518303641427
179.54013045384903,94.53474620108807
174.42237344475325,89.20994359961162
218.47401601590389,118.83060855832505
202.5216087658673,107.16565408094624
216.59523900404884,111.61765576789085
214.85663783911937,113.22324451100799
178.06307179560542,94.57189436039917
228.16597615848542,121.03873463060884
206.7697108518329,113.07257667311477
220.24673542932277,117.76412532182104
179.31185208850138,93.23462713995399
173.6448153898234,91.37397187859892
213.41910772419882,111.00999727511609
181.3498216682185,92.74546834862844
224.7950143035854,121.73308147042928
219.58074701289826,118.68687181386488
173.66718641553302,92.28457960351334
221.61825111660585,119.12133230059408
232.66799342762064,123.01817465550751
215.43256840962792,116.44423900773924
248.72758076434678,131.998103776263
165.9465700506055,86.06983773617814
233.86648512029956,121.65721457540783
180.68206923591822,96.96685929408764
225.37922617156548,120.41954527170624
217.05060066231252,117.30966933488551
188.52690526867883,97.67342343484508
187.40149079192167,97.5169784725276
202.27302491004488,103.3499287750698
182.15721164077263,98.02008086600897
218.82172573635398,113.9544694127579
175.26813846630162,91.55354799074577
214.83499857809974,111.76578978554502
192.38440171944194,100.97789950324315
246.10324306749658,131.63840742600988
232.36499733740328,124.5496893893442
190.8878443041064,91.89495965549108
165.31765509887475,86.59065592089664
203.1625451052048,110.97018525595932
174.13772020411272,95.21401308247255
152.68029007796648,75.83000451645827
210.85795429826243,110.14679587759606
217.09774727477088,113.56036815806902
249.35441161120255,135.48390811355443
219.55430265646123,118.4324860881927
193.95271131076925,98.78656499683429
166.44609322344172,85.90019496385199
217.94670934301809,112.23016824468958
230.5791520984488,122.91809255975147
199.8118180466803,104.44090062551726
177.185768258991,89.78123974301238
198.17432036622728,105.10767470339889
200.6846430050456,110.3331349881372
186.344899444214,101.54498041191785
180.3591490798684,94.68236284131736
191.64113788232348,97.06418714611935
222.25653038155122,116.75518399816454
216.0294571309011,109.25262788837634
188.63049734461868,101.04935635995983
217.56509194015177,116.45893700138892
199.90427399852655,104.70422817777248
162.10946452156728,83.4404256976893
202.4224713716128,104.41928960027172
147.53816598695906,76.18279012630651
201.02132913120647,107.99833622478778
167.93309527921542,89.98064716851317
202.34100764949082,106.168246655239
202.91725597889442,105.53195987324744
185.85973147024302,99.84234366197944
195.19105193873077,99.36707203304518
215.7682326538371,119.42057157871977
182.3576691176808,103.97011837613061
211.81656117367712,109.33055985291767
187.64191874167065,100.92754705190194
176.56585861381194,91.72517286803694
205.01889837084593,111.32456271682791
230.25672895789202,124.47652259346309
234.825950418607,129.18595861106763
195.0901265836024,102.29862296009532
239.044095414274,132.543794664463
166.22832904708244,90.0817897098901
179.67944961955735,97.16904172455568
191.14593411961752,102.1950043643539
216.94187620372432,114.9097305178567
220.81935424908517,116.68082367622739
202.08318855650236,104.66885064453771
233.43269733525122,124.1315280112537
197.09105435489099,106.01711129666188
188.1231938977865,94.68535659581809
215.6314285931595,115.79330654873513
199.04964610590102,103.49980234508844
239.73835291643212,130.65132477472443
215.93331380172967,114.0306572342929
173.8730412345388,91.4642534124282
218.81888350374848,112.28888202634703
222.5572776059916,115.9585347232834
177.62225354252882,96.89788093715558
216.8518379523204,114.99315789667699
232.51792003329354,125.3974195792166
192.12992016098457,98.71009799087423
167.96370404276712,89.24824731564198
162.79798412256056,82.570250698599
179.94680298786253,95.40824250400607
188.76559224944867,105.38701970589338
196.43893686349864,99.810519070733
192.73964401557464,103.81303298518813
191.15615735205236,103.91841054451923
214.53266184537725,116.9303617617349
168.64237551599095,89.61423771286056
181.2686874031047,93.16844676083463
216.83113128446823,118.69782933417767
186.3104006405013,96.71669498344801
226.3647816809765,120.15745612937633
215.0317144857053,112.46037062355597
180.57270859195398,90.92338343667963
166.71360490201062,88.48781422945791
215.0954967110166,115.32390140607194
235.2006155315014,125.7617746060772
199.3823469289191,101.4132054484526
234.8209705447311,120.9820415265593
174.73001157894788,92.92847321677503
196.64548917297634,104.95640183690475
206.41533616060374,113.24552835227828
225.07264734392254,122.20881551269815
180.07709724964243,92.99067689256538
197.81190889504455,100.97232221430117
225.82788400987394,121.7256507612544
168.83871913466064,87.59842945119794
168.61340873493063,81.9478040836733
229.53606218387634,119.45515450480119
222.63124500730592,120.92909129502532
194.43301083143365,104.58574062192216
191.389902503796,102.686806439804
233.25566168122634,119.8375493322369
229.38186763863888,121.61363580057031
228.98125064296966,124.85522782347533
216.98041457124324,118.41862573751959
171.51960120783164,88.89511363214598
215.36785999007722,106.79278354805453
197.759180857068,102.67238399815251
230.12858691327665,121.78152241891371
210.2529291936153,113.38742115065402
162.8574134698041,85.86467292486535
198.7400595468778,104.80022688418856
226.16499574341793,124.14113731057567
216.1956310413824,113.4934091457113
194.38362274245785,100.33069363806835
217.31291167475018,117.83600876213545
239.77669683330086,127.43411492049444
179.54216832016314,95.34911940437831
170.5478117577716,88.05556857860594
229.42983819094107,120.6764165276781
178.60816912970512,93.82618767029182
218.5362886312442,115.48749236311835
207.58369178663642,111.49874412397254
176.72949886868162,95.60184479710043
171.85328609537302,93.24327906704616
203.54928696981082,111.49612407759872
236.41867095766776,125.30011596262695
161.4570707103585,79.23323895194677
212.28608729713434,108.54834176287916
174.40666370030272,89.2591462871031
175.58115845745715,93.94417466090195
171.7322356792153,86.96641699853637
184.66636003214884,98.15478101185622
240.77435597364507,132.31950166327954
201.42875493759243,105.8501051301787
219.1059238623831,112.4035068493427
203.85305968072083,110.8765798789901
171.92060404685503,93.72664412041709
220.74722396230965,118.57385701980812
223.78313479977916,123.17104129944951
219.1990539680025,119.80226331078222
181.94816720361132,91.38935407246014
186.13620235638555,98.34578896129695
241.27647510651494,129.223859532681
211.93344524293812,112.13440566672045
241.16664837500218,131.16900775613647
213.44913320305528,112.82060238956774
220.42182199387054,117.70943997486162
213.73021894163625,112.31887867025175
188.65899761503906,95.2750111802045
232.4062798199843,125.19726921373612
197.65087334975593,105.41654409231633
218.6696058633782,117.81257233974213
176.21523736545612,91.1737354333241
175.89508683686608,91.76600005829647
226.16004452205317,120.67163690502606
223.9278046948868,126.91054379340653
198.36183567524458,104.80710146436468
180.65697330594872,92.84169070914882
231.83360684356595,124.28203508789485
222.3048974793744,116.81301484736264
189.61392851767278,104.45503185029364
215.92276103392845,119.1797652414198
201.9091107422329,104.8534799679694
234.65352490161547,124.02219113998272
228.17779971537453,122.18990440465663
189.0692441266393,98.88220048148958
197.47922295919741,104.67795628878832
159.49159373154328,81.55289031305632
193.51237170079548,99.89789918620045
176.816012993284,92.15586343216418
231.32397684369022,126.64768649109264
164.0044189935952,84.48729714744834
243.09581879713815,131.50875808522613
164.84868266983014,86.78226701994183
218.67514588011795,117.0390592554584
194.07591398478246,102.33864767516164
175.17830914470062,90.65567799282323
196.4828917209731,102.48192114116006
202.91335110672335,106.5008116684433
195.3793466816565,106.50715441994805
193.82260948624548,103.07529162227962
211.32366637020868,109.76896786382432
201.85600894912773,104.9922599520716
219.53563764993726,109.91245277593596
177.96768748308617,92.55281181304404
195.54936812602747,105.13785740857105
191.89846582671754,107.56154491560969
175.72525882863283,90.05857276549312
186.85124929171732,95.55882869464176
223.71090828385252,114.15295557624769
176.2036838564292,94.57853833560141
192.86450511405292,105.73165155912113
225.59582459118846,120.60612196112183
208.490844205129,110.53340232601803
220.77939961524564,119.30547909094906
182.71429620958693,96.38998047318991
214.89651440345835,114.37004357569441
215.8701486727914,110.84921058597695
208.35198854186237,109.542555275393
223.32906368230346,118.3861909237967
184.3387782983833,96.58279507379173
200.80899326981694,108.03660429408448
210.46988625655766,112.48448146458354
198.11009927406664,107.54113577914856
222.87663522979398,117.01533817690019
196.14428502160771,106.45533439737608
169.78660708996455,90.04165660694989
176.1888495387233,90.66693244157577
192.95830271478596,104.70295698624713
205.1495849097446,107.523164399998
197.19419759779038,108.09881720693633
190.32392482458278,99.38314347364022
212.31416770026513,115.68229963211132
185.99452037914236,98.8254263544494
212.78327834521963,111.40475860557103
188.50580982494358,99.26411148973624
181.776745962473,94.01618532465575
170.38619484264746,86.9627172631715
235.81334051697678,124.46158598620093
177.2142283319139,94.81926087953713
159.7894083965802,82.10871682371787
228.51033259234813,123.20242032068239
189.478054474938,101.38487322120297
204.03010144478222,113.46438527089104
240.84511097574367,132.1239966104533
205.8350901765079,112.74126861446707
195.19790492411116,110.11205698142263
161.6620810353041,83.68940778429408
225.90108736354847,122.0420145610531
226.58910857074832,117.64388489892917
226.19960712398066,122.4936086770505
185.9754640639075,100.12518661461377
174.9060346676,85.71678401913118
211.26393316685025,115.07900886101545
164.74651099947454,84.75417635553539
194.86794968040405,110.23035349167154
210.9339035243786,116.09533149906761
210.64275068592406,112.06961805175467
207.05937325373276,106.70025327826706
164.71829273543,86.02035407920825
179.7757832510921,97.08784255418254
200.60178033357334,107.9970442666927
233.766159967776,124.44737000797502
184.29722610400782,97.26972214810849
230.2595468467717,120.77665167561301
251.51089400115256,137.0545677418748
194.07865863378956,101.49995767767018
175.10592931978903,92.51940289032916
175.39889141847738,88.53082764456109
209.39462476184684,111.92055726985173
178.66186013229756,95.47933439534411
218.52454057452923,118.45714828467847
169.3615953180945,87.48898756554138
225.4118531011725,118.4082944867852
192.16148121781222,102.2357640587554
224.50366869153356,120.5253469551495
179.99543763104367,92.53082297721315
219.94035184934054,113.41414480644012
229.10298253339272,119.62774012024474
182.54908547348907,96.11930062928715
181.46188517123542,96.25623232803149
186.25426982619226,98.44361929749977
190.96071334768078,102.5026559511688
200.32168164326353,104.68022593042902
176.92996171922312,92.88050958160291
193.01768359913558,101.97050671580968
168.0122522714463,85.37204412358741
192.5206109495338,104.24164627751233
201.63967416763762,109.7229589182086
243.88547192205203,131.09900830472841
215.54959303081307,112.60068762401797
204.31168192141806,106.78692835173058
206.54770984704038,106.22508311704453
240.587017914794,129.7938372529713
172.12496294377735,86.0154127608211
207.60120055861586,110.2374152572014
238.28785171573244,127.18095216900366
165.677903966778,84.30454027022493
186.69231864889917,101.10854188996787
197.9121921538547,102.60404879165495
209.57618547712437,105.91013388717437
197.69012680983218,104.38682833419998
196.84389198373805,105.73465538704009
225.9372689777684,118.74925264198271
206.9628356566533,115.035746083878
175.4714819576849,96.81614186414522
218.58466232729137,114.9431227720039
178.55526112990356,96.10298064895227
212.61051260846975,108.06516337970135
241.62771996608248,132.15408601967454
194.96848988185076,101.38556148984668
221.8485648132911,116.6282272593071
223.72972384224704,121.02770106897461
226.88841874049305,121.0501549105806
224.1881757300242,116.74301570044915
202.85899762308253,107.09766016667633
176.86903359704294,94.30810155517003
195.51475743082688,105.52527108233332
236.62627497920806,126.86381927823662
199.6603226111554,110.04664231683724
233.23000417481362,125.03074388546744
219.42715920693388,113.43212153222686
214.47120589260265,117.00414824081517
219.65871218305955,114.23868689450137
205.56381446556762,105.90762433564197
204.92314458396504,112.47598709368273
231.42398732090447,119.23624132000101
222.83273794711334,123.31952779580135
236.61429139947273,126.95375218570175
178.9725378141751,96.89609020806896
212.28817968500505,112.4730103078801
200.45788400201712,107.46688512932579
214.35306829283002,111.53338200809738
193.55553429558296,107.15262200961412
182.25198673928142,91.99448906923865
239.87755759812364,125.42663952385521
222.6115470486274,116.20089841007714
178.932525479561,92.4379607346412
236.45254806515544,125.0893944393837
235.56534167492686,123.89647973266855
236.1638176197917,126.88645244114878
203.64032782191055,111.89467305899309
191.17981211604567,105.4728482231246
226.5921383209529,125.47965409382961
174.78320388341217,89.90763762125376
186.6101141596321,98.05148989035
178.5349156757257,97.65573298540886
186.4012849741102,99.5202185304355
217.83986349559186,114.14216877539468
212.91734646040663,112.23115794005074
187.60115923336846,100.0098098168108
246.49936840341138,136.73687113129327
241.09464949272856,132.5599476143958
163.14131202127135,83.75480982022208
192.44986979490747,103.63206781106109
227.96196004384956,118.50798644954673
214.58295547005272,112.21317779313165
226.6614062517816,122.03458527538021
201.12470338799625,109.20026724838522
175.23304922562858,96.25381074284178
186.31146237312993,98.76646913745924
226.61505192435408,121.2855735563351
184.85806594816688,92.19685435549962
224.45192877009174,119.88125762149036
201.99072895205327,102.64188494742312
228.4594748831159,123.37478563114219
224.48552911873324,119.44190331797003
218.37931189485496,112.84623547964271
194.90919211295582,105.32296522590741
178.55818944153557,92.70750704834728
204.51059175937436,104.48903149616477
188.88907903851702,102.65846042050893
217.38601923072594,115.60334455997469
202.3575704422836,103.51419197773612
208.7660207177635,107.22245287071367
224.92784351898365,118.16982299614534
236.32327554839125,126.04720160657018
179.17370585904507,91.20103978859406
188.0697793864436,93.03284979211148
219.13929523078127,113.31547985262293
217.6320864174582,117.09132071799803
223.2108399840076,120.13090807873732
186.06202983320972,97.80418779232676
226.25502529336262,118.09915561216556
221.94094189082284,117.02304942624878
206.72849020426762,105.84706258180242
230.68596004656987,121.06525599338289
218.9766134971282,120.76648350088382
227.77230016146132,122.07505155278895
191.6553348983897,94.47285183793625
190.655336100667,101.18966080329386
217.84581259352743,113.31565897982452
178.746532191386,93.00522003778542
192.32772865162707,103.76802278898006
236.52309453965617,131.72661376402525
193.36525712819406,104.70920395040324
196.94314557403888,107.78927971812774
197.0089419024661,105.6947901767814
198.45909818151569,101.51590706186346
172.6490052590905,89.99645524619291
191.9815743038561,103.33059761971651
220.85319943483853,121.87131769258582
207.69552760441408,116.01216830246116
175.22722500150792,98.47077371652055
240.31085615264567,125.95899180833501
213.77145156364105,114.07247807309912
218.94307674819322,119.04531623610468
201.4536052844458,107.10467317067344
162.64381681129163,82.16223330927099
205.87191363773832,108.54718611052303
224.14128808851754,119.60865018057575
167.61717094974316,90.0376207358582
183.68140418135422,98.4968905364008
207.1231103850203,106.74687217850925
172.81252801677135,90.67968400810048
179.20631063774147,91.79599220768722
219.7195516865021,117.90664871415937
219.8824753921812,119.95033365184088
205.12256123143555,110.82568665286938
177.39043082890316,90.18114017335103
168.20955813671617,84.54538694165717
187.43912475832806,102.42071459744892
208.2658758970975,104.57246092985037
223.71940328869852,116.4369166276413
195.51506201700653,98.50874736311135
226.13502958515105,121.97410596473773
194.33397783338185,103.3555281007144
242.34814612560584,126.73996120624575
197.21334784560256,102.63223086657912
210.19321967489918,111.23782220693866
246.81703234981654,134.90419780810782
209.359776641124,108.02315276662227
237.38281641833484,125.97886937580986
174.36320020558867,92.82753280361712
207.02392385631686,106.6180163981351
171.0929310258706,89.87607571367504
162.53349412441202,83.87558816032998
197.53141272028427,106.98058545291246
217.25066281746055,117.71195902876516
243.01637905665763,132.513116552587
205.12750319773383,107.54197219216735
174.20618360069773,88.46668275850172
184.55284251136482,93.50146393654973
191.5882133996056,100.1986168982863
224.4053343010617,121.75661923015659
159.71098340513925,78.81357303010488
231.97072673203988,124.85612541842058
202.05551424072806,107.54633988646081
202.91992532940935,110.77585128612219
182.7250302935242,99.7112359997617
158.40345863588217,82.17995542750081
234.29361588357244,123.96038288804434
223.61116210040007,118.19440091840384
169.53776142990841,88.30525706668175
215.5139950244813,114.91388515386538
208.65039156471752,107.54754229483805
182.79050016287866,97.36369055305306
214.24067378881304,112.316671352557
175.57690724166514,95.03795602587505
163.84303779605366,87.9788456995668
235.82592461850862,126.65019480738684
198.32671789522283,104.54238782928019
176.7098884956082,91.80038263323381
211.736298114463,110.68594812590706
166.50485874251834,88.88735043182969
211.32249895424658,112.27511906629042
233.60090625518177,121.51672883425701
184.65476633020722,93.97749520259606
194.4424942277744,101.94820016133679
170.25835057544063,88.90025356841231
228.2206411481695,125.80940744527899
233.86045353159471,118.8357771294321
209.33741849206808,106.15839445921549
220.86522598019542,119.90256607930866
178.3209014744743,97.4219318224653
210.62822327466142,108.44075843875757
203.82437879866657,112.11173252029133
235.00271953842537,127.32697923819185
194.67789698017594,100.82897240813342
167.81506530632862,87.32698271790206
176.74934464973143,89.08126696036067
228.29037700166703,122.15740925769569
234.4575938030551,124.71562440214689
231.00049805604942,123.81472108756807
186.25911631621005,101.80672062734838
174.64617970125857,91.27666053333382
235.9582124986731,128.1965612318404
188.31725440352278,99.58342831843622
172.22658849338828,92.65244702057916
237.0232663568222,127.00881084963174
175.87840242382111,94.2841475325559
216.96704864828382,114.13941950907387
188.89543387928734,103.32418170299027
203.93727084087587,108.55416302059598
176.86047824294963,96.50803219882272
196.41454334441968,103.95217887417498
205.46211281219334,107.23074134364018
198.62318535399652,99.26441790166173
210.38385066249768,110.61629803441008
220.97834051650182,116.81016135081346
194.09385134906807,103.40457877823246
219.38186821688438,114.81091691335571
206.65469722359546,109.01573300782692
170.1562152771416,92.26123991776052
167.86082564102747,89.69006898244768
190.38373037498602,98.06449154309706
169.193627568508,90.11795083927481
200.17256223460743,106.59589706922769
225.20103366500823,120.35142023033934
216.60426383406238,115.57710172290543
240.42792313285605,131.85666267279058
221.71720845031192,127.96693676905912
206.64383769312502,115.68368129636335
182.57770773852928,96.96534012731269
190.1455933787887,97.05008016105404
215.41546021393782,115.61134402623243
164.69893083369345,86.7686518777584
227.72270084064354,123.08265600825105
172.3961604264528,89.00165746004836
165.1604569670444,85.50504196198236
204.60407091723366,111.07574215284603
254.7383246570135,140.47241765709214
220.67875008679275,117.84975502692514
164.9875063850126,87.7976726140678
189.03145006322725,105.30964358138898
219.56383460300225,117.92937611941369
196.78314476422582,104.91969648278474
184.11564304157554,95.71998543113037
239.47740973892957,127.24273072102402
219.13490692611705,114.37701237261834
196.14425201944,103.68746079469511
186.4187882962619,97.98590812913017
158.19860036654376,82.82429913961745
193.31692393240326,97.48808686324477
199.85784580399053,106.76193797548693
222.80955017363232,119.63499067152905
216.371314395936,117.85867703743162
208.00473129835342,108.95478098527994
207.63894721757111,109.24499797524513
201.820700718544,107.52314765111572
214.57592199032877,115.85454905068752
198.08277299668958,104.61880545295782
238.3341629278741,127.99856597941559
180.56337184267636,96.14330169225514
174.2609989298491,95.85205587156267
229.08429214556136,119.83044512339018
169.95190236068566,90.45118229856372
210.2448924799659,116.44783410037363
223.47393947499532,119.32911217197744
206.266196261632,108.757310950217
219.0134870772235,119.5831049531957
165.56115882826109,86.68755121146168
207.69719907087998,106.50294888085097
224.06745712608821,116.60288960662126
243.9709260907788,135.24831542303843
169.20188620583326,89.87904494707499
218.64159504404836,117.87966741455413
187.34373566898702,99.29198613702165
179.5245596800338,94.55375410588708
231.36287028271516,122.91342274038283
229.65960251892488,124.36241526233536
231.55108417451186,123.81358485908612
207.54069500044892,108.58206627267472
148.55419536567177,75.69578983401496
233.38741694822218,126.28423348431028
211.84472316745052,110.90578053382225
213.53848669280998,115.91643234443829
181.76907718910158,93.1104297381207
211.6907107059156,112.68489931596486
217.08660579960488,115.69831229946682
218.0287090046837,117.97753621262328
157.55458441183745,80.40019608966415
194.643820493556,101.7944097253645
157.07591534487804,79.64291422092255
190.60354767418443,104.85347736298718
184.0308703393975,101.2931557866911
162.2997933371804,85.27456089004582
188.89429254517947,100.7216016945028
188.28527465044604,101.80897228679336
210.75586840409755,110.94372926560023
203.72229875669115,110.29481062006238
203.2270513697803,108.34883126233686
232.44247095072527,124.01473426640845
192.86910136404697,102.51214193406443
182.0641959922107,93.62888338270469
186.6366989486076,96.47438006744306
235.30901750278863,122.39258340086202
192.1851518056706,101.42713335744982
226.67655844640566,119.62863177659966
200.9589219231469,108.5971408784599
173.32862665672675,88.93736101044404
180.3082177619696,98.90984866697093
242.85456566127897,133.8885717054559
220.39705748830914,116.97239232474222
162.11727301280746,83.67079477119923
164.6616534871374,86.79287416046365
198.6782981179873,105.60826245268863
204.8038779535348,111.04261949928133
175.092677774233,94.37962858555312
235.89253170725695,124.56612219972165
186.67149268913727,94.89181218193029
203.98605940146513,111.59163262475447
176.64316112172614,90.18580753209024
222.8996276290705,120.47771969461982
236.56368738770738,123.10181706496829
219.18387054613018,121.86391458702973
208.19818874023173,114.81809493411649
195.74970323252603,102.47813217922594
197.65390862729487,106.0329644610536
218.13739463930574,116.9595060926431
201.32292210432587,103.90372116375144
213.6195928295208,111.21270340901135
235.51286141487725,125.47807020063404
170.83303367179633,88.04215304986971
230.7535192548258,126.22820911639576
201.84261884332182,104.06468290351299
199.7818445249222,105.12113241083313
196.21480713831386,105.06314185279618
220.0070145849328,120.7401493623816
209.73942040601838,111.06067763922776
189.5766595012118,95.31843340806955
211.6236305305046,111.30792594630512
197.1631511585029,102.44301091188287
182.4565171879753,98.01383357816039
218.40362385311235,119.22742845990432
222.7144489042528,121.16627712948853
186.17939316754064,97.23542384427489
204.44442153153344,102.79956245594283
217.84231102848935,116.28879911882836
218.13336181498636,110.4761486569164
173.26521626177376,89.59060871233844
212.82818972641616,117.30155933916981
222.33545744134986,116.88848495390286
191.49213165917587,104.67137445588003
172.10558383256455,88.25927191341859
185.53678830800692,95.70792813540972
202.51710853070168,105.48645872519046
205.91395560600552,111.51000555475575
151.77120399750612,74.28498525568
185.12417713888317,96.09313598408954
181.22256012277452,94.07663831858895
192.57923447678144,103.80833193471477
226.557475885618,118.29596591190231
243.02844407264706,131.09434559203768
186.09683372218845,96.17312276345311
182.1078980721563,95.86978782401286
183.37785798814517,94.67099435446208
215.15107051832177,112.53671145115537
195.3456408025103,108.38055644321209
248.90668181041406,130.64165762008722
223.44943389606505,114.83789866115822
178.38670305534927,95.00643796903347
210.97236937110875,107.77914610631922
191.05692929222022,104.54220660262891
231.68657388641844,127.31865908578057
219.52043302073918,117.85321033488992
223.3063556075549,115.26134863548954
177.6990566599342,94.20204602968826
219.99849522733683,111.72667401924403
169.29822838431176,87.79537769994099
211.8248107171736,115.78544137569573
190.12186755381498,103.05980414614095
203.89760251497836,108.33687692815951
218.82137506723257,114.33778705803157
228.35889964031847,123.45204039938352
246.35252232081422,135.64132556869487
173.84884478270754,91.04703888313216
165.15743773234692,84.42650605022257
207.54238983286348,116.15227378941695
231.9372350991427,122.67386437909411
229.03084665690528,121.06973730885636
199.9688409214052,104.28178403050649
220.71753306330206,117.71791729339701
217.8314181847172,118.84322498197483
209.57381063133832,112.58943476964723
182.82459720637576,99.12573003418518
174.07979057342195,88.02640093125805
231.15152888357858,128.13884693179057
239.30050921976618,129.23038342653624
197.2359353806159,105.89549104745906
176.81014649425023,92.78466352563211
214.94810237850155,117.57744336509406
195.02426009352294,104.16115713727169
216.69488512601995,119.11123126375257
220.3191798609848,118.44424328032002
190.96511836845738,101.15468393377728
207.7370186863563,115.23641837887831
247.47537319021072,133.6492597257855
163.36058984465356,83.54797660731217
195.7632057895178,103.9323980968686
233.0558647255953,120.22551657235681
188.07029596100273,100.63028439057231
176.50197332178396,91.78859563672722
199.0309643670692,104.16289947608543
203.77209803581292,106.18891535194646
174.97334020447107,95.42131650305797
209.46491324694694,115.25481594598241
210.4588684966596,116.72343021028111
240.17371463135788,130.51768486138454
182.55520142341007,97.28435160427551
181.0985747912481,99.47444657122755
208.20100943362985,108.57035589301339
250.95909157232012,138.10877842681134
223.30906306163126,125.19297688149096
200.46178606614035,108.47493766707149
191.90865332401046,100.11952211073219
239.6329576509625,127.92253708764181
201.7654265935949,110.17033503235044
217.88116456726704,112.35296164640049
174.24769584664227,87.83893449919137
176.46028776847368,93.23221009523968
221.159118248414,118.73732942929033
218.04641349565236,113.15512814896746
200.9321577616068,108.62994080507954
191.00330329959638,100.07503993169325
199.3325730615016,106.72508645956327
226.75304320463857,121.06232031957072
230.21086161290998,123.17033559648371
219.3740291050789,119.19924244319763
217.33564655673825,115.84160572973313
187.10185785544144,100.03029723010411
201.65767744933066,104.11845718633631
161.1814180741793,82.64591988771109
212.73838516247815,118.24057993136056
202.15486797451342,109.38321910986454
191.92258254279218,103.12142799453028
206.26043367481296,109.8034811823876
167.56790871205612,86.04920576067131
235.48575838049777,126.97375918772039
166.3153592452479,89.09241014569089
177.16365418104158,97.30116653927895
209.9264358836059,103.7662640728398
189.46602614724102,97.49469485188169
228.36354510414262,124.32826511200767
217.04370986526945,120.74234865200316
214.76758989457468,111.85154915451827
221.20206886849525,114.76556314373826
209.06075211023273,108.08190306312324
190.98053831607587,97.16545598828142
224.07886886677076,125.74246484264701
205.67154006007348,109.25007743218166
225.98751667717787,121.65778885295856
206.1435424895807,109.27201370013795
238.45457589145073,129.51296024324978
222.77448841743342,118.90904356147325
217.58647022297293,119.46007673927593
234.73003567554346,126.35231734397664
222.0719873313603,112.86539698680932
251.6879527874436,133.7276013997915
176.91648766178068,90.68178814829372
187.84846898358757,101.15471661763125
233.0008912983989,126.98164498499122
216.75484762169458,112.12346856968503
247.43626861226994,133.12554036482177
208.37356538303035,110.81880405864527
201.78870111514505,107.03796244659384
